,client_id,district_id,sex,birth_date
4224,4467,20,0,1944-11-17
4225,4468,20,1,1944-05-04
4226,4469,8,0,1973-02-28
4227,4471,64,0,1975-06-11
4228,4472,74,1,1965-07-25
4229,4473,1,1,1944-12-27
4230,4474,3,0,1964-12-09
4231,4476,3,1,1927-01-13
4232,4477,74,1,1957-01-18
4233,4478,74,0,1952-05-14
4234,4479,2,0,1958-07-24
4235,4480,74,1,1963-03-30
4236,4481,1,1,1975-06-16
4237,4482,56,1,1979-01-17
4238,4483,63,0,1966-08-29
4239,4484,37,1,1955-04-11
4240,4485,36,1,1919-07-20
4241,4486,36,0,1914-06-14
4242,4487,22,1,1974-08-14
4243,4488,22,0,1971-04-03
4244,4489,76,1,1948-03-24
4245,4490,76,0,1956-02-18
4246,4491,2,0,1977-07-13
4247,4492,16,0,1965-09-08
4248,4493,33,1,1947-10-05
4249,4494,54,1,1952-11-09
4250,4495,66,1,1979-04-11
4251,4496,10,1,1971-02-19
4252,4497,10,0,1964-09-14
4253,4498,31,1,1931-12-28
4254,4499,31,0,1929-09-28
4255,4500,17,1,1924-08-12
4256,4501,70,0,1947-03-18
4257,4502,21,1,1932-01-10
4258,4503,21,0,1928-05-28
4259,4504,33,0,1965-11-24
4260,4505,33,1,1966-07-06
4261,4506,11,0,1954-11-30
4262,4507,1,1,1970-08-03
4263,4508,54,1,1921-11-14
4264,4509,54,0,1920-03-12
4265,4510,34,0,1938-12-28
4266,4511,51,0,1945-04-27
4267,4512,1,1,1963-10-19
4268,4514,65,1,1940-12-25
4269,4515,59,0,1920-09-28
4270,4516,1,0,1961-09-27
4271,4518,39,0,1952-04-04
4272,4519,70,0,1951-10-31
4273,4520,1,0,1957-06-28
4274,4521,1,1,1943-09-09
4275,4522,68,0,1950-11-01
4276,4523,68,1,1952-03-09
4277,4524,77,1,1957-07-14
4278,4525,77,0,1964-07-17
4279,4526,70,0,1970-04-24
4280,4527,1,0,1963-02-04
4281,4528,28,1,1922-01-09
4282,4529,37,1,1976-09-16
4283,4530,37,0,1984-09-18
4284,4531,64,0,1964-06-25
4285,4532,39,1,1953-10-09
4286,4533,64,1,1980-01-29
4287,4534,38,1,1954-12-24
4288,4535,1,0,1931-12-03
4289,4536,41,1,1947-10-14
4290,4539,55,1,1942-12-12
4291,4540,69,1,1936-01-16
4292,4541,32,0,1971-03-02
4293,4542,29,1,1954-02-06
4294,4543,1,1,1941-12-01
4295,4544,52,0,1955-06-13
4296,4545,3,0,1936-01-20
4297,4546,23,0,1951-04-20
4298,4547,9,0,1943-12-30
4299,4548,7,1,1958-01-05
4300,4549,10,0,1920-10-30
4301,4550,72,0,1942-10-17
4302,4551,60,1,1924-04-29
4303,4552,60,0,1919-02-28
4304,4553,1,0,1945-02-23
4305,4554,70,1,1937-07-24
4306,4555,52,1,1960-08-07
4307,4556,74,1,1970-05-31
4308,4557,44,0,1932-10-24
4309,4558,44,1,1928-09-27
4310,4559,35,0,1958-03-09
4311,4560,9,1,1963-10-20
4312,4561,40,0,1968-06-29
4313,4562,25,1,1965-10-11
4314,4563,10,0,1971-07-25
4315,4564,10,1,1975-08-25
4316,4565,14,1,1948-03-03
4317,4567,70,1,1937-02-12
4318,4568,70,1,1982-04-26
4319,4569,6,0,1971-07-09
4320,4570,1,0,1939-11-03
4321,4571,1,1,1967-11-07
4322,4572,28,0,1936-05-21
4323,4573,5,0,1955-10-12
4324,4574,20,0,1966-11-12
4325,4575,36,0,1964-09-20
4326,4576,53,1,1958-06-27
4327,4577,64,0,1949-07-25
4328,4578,15,1,1976-12-27
4329,4579,74,0,1939-07-01
4330,4580,30,0,1944-11-24
4331,4581,1,0,1956-06-16
4332,4582,44,1,1918-10-12
4333,4583,61,0,1941-08-24
4334,4584,7,0,1949-06-24
4335,4585,9,0,1948-09-10
4336,4586,9,1,1951-08-13
4337,4587,36,0,1978-05-06
4338,4588,53,0,1976-11-05
4339,4589,2,0,1976-09-15
4340,4590,1,1,1936-03-17
4341,4591,43,1,1933-08-19
4342,4592,1,0,1955-03-29
4343,4593,72,1,1932-07-03
4344,4594,1,1,1940-11-25
4345,4595,1,0,1940-11-29
4346,4596,74,0,1973-08-31
4347,4597,1,0,1952-05-19
4348,4598,25,0,1941-04-12
4349,4599,25,1,1947-12-05
4350,4600,70,1,1967-03-13
4351,4601,1,1,1935-04-02
4352,4602,1,0,1934-04-04
4353,4603,69,0,1946-07-26
4354,4604,67,1,1968-10-02
4355,4605,18,0,1980-09-09
4356,4606,8,1,1937-10-14
4357,4607,74,0,1976-11-16
4358,4608,41,1,1945-01-18
4359,4609,7,0,1976-12-19
4360,4610,34,0,1966-01-02
4361,4611,1,0,1953-05-10
4362,4612,44,0,1960-09-23
4363,4615,56,1,1951-07-31
4364,4617,45,1,1977-12-20
4365,4618,45,0,1972-03-27
4366,4619,77,0,1941-02-20
4367,4620,54,0,1940-11-01
4368,4621,54,1,1946-02-10
4369,4622,50,0,1972-05-25
4370,4623,68,1,1967-05-09
4371,4624,48,0,1966-05-24
4372,4625,48,1,1967-03-04
4373,4626,3,0,1947-11-24
4374,4627,1,1,1942-03-24
4375,4628,1,0,1938-05-31
4376,4629,76,1,1923-05-10
4377,4630,76,0,1915-09-27
4378,4631,8,0,1933-04-01
4379,4632,1,1,1928-04-18
4380,4633,62,0,1980-10-31
4381,4634,67,0,1940-03-09
4382,4635,67,1,1936-02-28
4383,4636,48,1,1977-09-22
4384,4637,61,1,1969-02-13
4385,4638,33,0,1968-02-26
4386,4639,20,1,1980-05-16
4387,4640,75,0,1956-05-07
4388,4641,33,1,1958-02-12
4389,4642,33,0,1960-08-03
4390,4643,1,0,1969-07-21
4391,4644,20,1,1931-01-19
4392,4647,8,1,1978-08-20
4393,4648,33,1,1964-01-24
4394,4649,45,0,1928-06-25
4395,4650,54,0,1965-07-15
4396,4651,2,1,1979-01-24
4397,4652,53,1,1962-02-26
4398,4653,4,0,1946-12-18
4399,4654,2,0,1950-02-15
4400,4655,2,1,1947-10-14
4401,4656,1,1,1942-09-16
4402,4657,15,1,1941-09-13
4403,4658,33,1,1935-10-11
4404,4659,50,0,1959-04-14
4405,4660,60,0,1975-07-06
4406,4661,1,0,1944-05-11
4407,4662,1,0,1927-02-10
4408,4663,72,1,1942-10-29
4409,4664,38,1,1921-08-05
4410,4665,9,0,1926-08-27
4411,4666,9,1,1928-06-12
4412,4667,25,1,1941-04-26
4413,4668,25,0,1938-06-25
4414,4670,51,0,1968-08-14
4415,4671,51,1,1972-07-27
4416,4672,44,1,1949-08-28
4417,4673,69,1,1952-08-16
4418,4674,59,0,1978-12-27
4419,4675,23,1,1975-10-02
4420,4677,3,0,1921-09-29
4421,4678,21,1,1968-12-06
4422,4679,20,1,1948-01-31
4423,4680,72,0,1979-05-24
4424,4681,1,0,1949-10-08
4425,4682,1,1,1953-08-11
4426,4683,51,1,1956-08-02
4427,4684,1,0,1953-03-05
4428,4685,62,1,1964-07-14
4429,4686,39,1,1944-07-02
4430,4687,16,0,1947-12-19
4431,4688,16,1,1940-09-11
4432,4689,50,1,1963-04-26
4433,4690,66,0,1962-08-26
4434,4691,66,1,1964-01-28
4435,4692,76,0,1955-04-06
4436,4693,42,1,1943-03-02
4437,4694,42,0,1943-04-15
4438,4695,52,1,1925-12-11
4439,4696,52,0,1933-04-12
4440,4697,27,0,1957-09-25
4441,4698,45,1,1963-03-31
4442,4699,13,0,1963-11-12
4443,4700,70,0,1937-06-15
4444,4701,22,1,1941-06-28
4445,4704,12,0,1955-04-29
4446,4705,1,1,1955-09-12
4447,4706,58,0,1943-07-11
4448,4707,58,1,1940-11-05
4449,4708,18,1,1950-07-14
4450,4709,54,1,1978-04-16
4451,4710,52,0,1961-05-09
4452,4711,52,1,1955-07-23
4453,4712,37,0,1960-06-06
4454,4713,13,0,1918-11-04
4455,4714,13,1,1911-08-20
4456,4715,15,0,1976-08-12
4457,4716,10,0,1933-08-02
4458,4717,32,1,1944-08-09
4459,4718,2,1,1932-11-22
4460,4719,23,1,1937-02-18
4461,4720,33,0,1946-05-06
4462,4721,65,0,1956-03-21
4463,4722,8,1,1972-01-28
4464,4723,1,0,1941-02-06
4465,4724,53,0,1973-10-14
4466,4725,34,1,1945-11-17
4467,4726,34,0,1952-07-04
4468,4727,74,0,1970-11-23
4469,4728,74,1,1970-10-31
4470,4729,18,1,1945-07-07
4471,4730,68,1,1920-05-04
4472,4731,52,0,1973-02-11
4473,4732,70,1,1918-03-17
4474,4733,1,1,1955-07-17
4475,4734,72,1,1925-03-21
4476,4735,72,0,1922-10-23
4477,4736,56,0,1943-05-28
4478,4737,24,0,1981-06-01
4479,4739,37,0,1960-03-08
4480,4740,28,1,1977-06-12
4481,4741,74,0,1929-07-29
4482,4742,61,0,1949-04-13
4483,4743,61,1,1956-09-25
4484,4744,6,1,1929-12-18
4485,4745,68,0,1948-08-04
4486,4746,39,0,1941-07-20
4487,4747,76,0,1922-04-27
4488,4748,76,1,1928-01-26
4489,4749,57,0,1948-01-19
4490,4750,70,1,1962-04-04
4491,4751,35,1,1973-01-08
4492,4752,7,1,1939-10-09
4493,4753,7,0,1934-02-18
4494,4754,27,0,1939-12-28
4495,4755,71,0,1954-09-05
4496,4756,22,0,1950-01-08
4497,4757,22,1,1945-10-09
4498,4758,50,0,1973-01-09
4499,4759,50,1,1980-02-21
4500,4760,70,1,1935-03-27
4501,4761,70,0,1934-11-28
4502,4762,76,0,1971-02-13
4503,4763,77,0,1944-02-23
4504,4764,54,1,1979-10-15
4505,4765,48,1,1935-03-06
4506,4766,22,1,1967-05-27
4507,4767,26,0,1918-09-21
4508,4768,1,0,1960-04-03
4509,4769,22,0,1923-01-23
4510,4770,22,1,1924-12-13
4511,4771,64,0,1961-01-07
4512,4772,6,0,1950-01-29
4513,4773,33,0,1952-06-13
4514,4774,59,1,1951-08-14
4515,4775,59,0,1948-07-22
4516,4776,1,1,1974-12-22
4517,4777,64,0,1929-06-23
4518,4778,64,1,1922-03-07
4519,4779,52,1,1978-02-10
4520,4780,54,0,1972-02-01
4521,4781,9,0,1966-08-15
4522,4782,25,1,1966-12-28
4523,4783,31,0,1978-10-16
4524,4784,42,0,1920-12-08
4525,4785,42,1,1921-10-06
4526,4786,54,1,1938-08-16
4527,4787,36,1,1962-03-12
4528,4788,39,0,1980-04-27
4529,4789,24,0,1940-09-26
4530,4790,75,1,1946-02-09
4531,4791,51,1,1936-02-15
4532,4792,20,0,1957-05-25
4533,4793,55,0,1946-02-15
4534,4794,20,0,1945-11-16
4535,4795,74,0,1925-09-18
4536,4796,7,1,1928-03-11
4537,4797,59,0,1940-09-03
4538,4798,37,0,1962-01-02
4539,4799,75,0,1946-03-20
4540,4800,75,1,1953-08-14
4541,4801,23,1,1978-11-25
4542,4802,75,1,1971-07-06
4543,4803,45,1,1945-08-07
4544,4804,51,0,1930-02-07
4545,4805,1,0,1935-03-13
4546,4806,19,0,1944-02-01
4547,4807,25,1,1948-12-28
4548,4808,23,0,1981-11-24
4549,4809,19,1,1930-11-01
4550,4810,19,0,1935-01-26
4551,4811,77,0,1971-03-26
4552,4812,1,1,1925-06-26
4553,4813,43,1,1968-10-25
4554,4814,54,1,1962-02-28
4555,4815,15,1,1970-09-17
4556,4816,15,0,1974-03-04
4557,4817,12,1,1969-09-04
4558,4818,1,1,1932-03-13
4559,4819,62,1,1964-04-13
4560,4820,2,0,1969-09-19
4561,4821,35,0,1939-06-08
4562,4822,35,1,1945-10-13
4563,4823,7,1,1982-04-16
4564,4824,54,1,1940-03-05
4565,4826,25,0,1977-12-27
4566,4831,27,1,1958-08-14
4567,4832,56,0,1957-01-09
4568,4833,30,0,1971-02-28
4569,4836,49,1,1952-12-31
4570,4837,56,0,1967-03-13
4571,4853,58,1,1939-03-01
4572,4861,57,0,1977-11-01
4573,4862,1,0,1943-11-23
4574,4863,1,0,1974-03-02
4575,4877,45,1,1957-02-19
4576,4882,36,1,1978-12-21
4577,4886,23,1,1979-12-09
4578,4892,26,1,1969-03-08
4579,4901,72,0,1950-05-08
4580,4904,38,0,1961-04-19
4581,4906,64,0,1976-10-19
4582,4907,64,1,1974-05-31
4583,4915,40,1,1963-07-19
4584,4916,52,1,1939-01-09
4585,4918,11,1,1968-05-06
4586,4919,49,0,1951-05-26
4587,4923,66,1,1962-07-02
4588,4925,45,1,1951-06-18
4589,4927,72,0,1955-03-16
4590,4928,9,1,1976-02-09
4591,4929,74,1,1943-07-30
4592,4930,1,1,1981-07-30
4593,4937,54,0,1960-11-09
4594,4941,60,0,1979-02-25
4595,4942,38,1,1959-07-05
4596,4944,58,1,1982-04-07
4597,4949,54,1,1982-10-20
4598,4956,6,1,1946-10-10
4599,4959,77,1,1979-04-25
4600,4961,54,1,1982-07-31
4601,4968,50,1,1938-05-26
4602,4969,64,0,1968-07-20
4603,4972,70,0,1977-07-13
4604,4974,5,0,1962-06-30
4605,4975,5,1,1961-10-21
4606,4976,36,1,1981-01-18
4607,4979,7,1,1937-06-28
4608,4989,28,1,1935-09-04
4609,4992,55,0,1972-07-14
4610,4993,1,0,1973-06-27
4611,4994,1,1,1978-06-21
4612,5002,65,0,1977-07-17
4613,5010,42,0,1950-09-08
4614,5012,27,0,1972-09-22
4615,5013,1,1,1980-09-15
4616,5016,1,0,1946-01-05
4617,5028,28,1,1976-04-10
4618,5030,1,1,1980-01-15
4619,5046,1,1,1937-08-22
4620,5050,62,1,1951-01-19
4621,5056,67,0,1957-02-04
4622,5067,21,0,1975-09-10
4623,5072,1,0,1981-03-24
4624,5081,1,0,1961-10-31
4625,5093,55,0,1949-04-12
4626,5107,50,0,1947-10-06
4627,5108,50,1,1944-05-22
4628,5111,50,1,1959-12-12
4629,5117,52,1,1975-03-21
4630,5126,43,1,1965-04-03
4631,5127,33,0,1975-04-05
4632,5128,70,1,1963-12-24
4633,5132,51,1,1967-10-21
4634,5133,66,0,1959-08-10
4635,5134,58,0,1967-07-19
4636,5137,5,1,1979-05-05
4637,5138,45,0,1974-08-05
4638,5141,54,0,1953-05-19
4639,5143,77,1,1973-03-09
4640,5144,77,0,1966-06-07
4641,5145,26,0,1950-10-31
4642,5149,15,1,1962-12-18
4643,5152,43,0,1975-09-09
4644,5159,39,1,1964-12-02
4645,5163,43,0,1957-10-28
4646,5164,9,1,1971-11-30
4647,5171,64,0,1956-09-23
4648,5175,63,0,1949-09-18
4649,5180,1,1,1943-12-20
4650,5189,74,0,1961-01-10
4651,5200,33,0,1960-04-23
4652,5201,33,1,1954-04-19
4653,5203,61,0,1945-09-08
4654,5204,47,1,1963-01-22
4655,5212,72,0,1946-10-12
4656,5213,1,1,1980-10-10
4657,5214,47,1,1976-09-12
4658,5215,47,0,1973-10-15
4659,5217,74,0,1940-07-16
4660,5223,2,0,1977-01-11
4661,5224,29,1,1949-07-24
4662,5232,74,0,1948-04-06
4663,5233,66,1,1967-10-30
4664,5236,25,1,1978-06-03
4665,5237,1,1,1977-08-03
4666,5240,74,1,1940-02-17
4667,5241,63,1,1978-06-26
4668,5243,2,1,1970-04-18
4669,5245,38,0,1942-03-18
4670,5246,70,1,1982-05-15
4671,5247,47,1,1943-04-14
4672,5249,5,0,1971-01-05
4673,5253,69,0,1946-10-07
4674,5254,69,1,1948-09-16
4675,5263,1,0,1962-02-27
4676,5273,39,1,1959-01-10
4677,5275,28,1,1950-05-21
4678,5277,44,0,1968-11-07
4679,5281,73,1,1941-12-24
4680,5283,17,1,1982-03-10
4681,5284,51,0,1971-09-24
4682,5287,77,1,1971-01-02
4683,5308,41,0,1974-07-09
4684,5312,71,1,1947-01-08
4685,5313,71,0,1947-01-16
4686,5318,74,1,1968-03-28
4687,5319,74,0,1964-09-23
4688,5320,17,0,1951-04-07
4689,5321,17,1,1950-02-01
4690,5322,73,0,1956-03-13
4691,5323,14,0,1976-02-17
4692,5325,66,0,1970-09-18
4693,5326,66,1,1967-08-12
4694,5333,39,0,1967-05-29
4695,5334,48,1,1935-12-29
4696,5337,1,1,1961-05-02
4697,5338,1,0,1966-05-25
4698,5347,41,1,1949-03-31
4699,5352,40,0,1976-08-18
4700,5353,48,0,1967-05-22
4701,5354,30,0,1967-01-05
4702,5358,54,1,1942-08-31
4703,5362,47,1,1939-12-09
4704,5364,62,1,1964-03-14
4705,5365,62,0,1971-05-01
4706,5366,60,0,1971-09-20
4707,5367,60,1,1979-06-06
4708,5374,63,1,1947-11-26
4709,5376,14,1,1970-01-23
4710,5379,60,1,1978-03-20
4711,5384,73,1,1935-07-21
4712,5385,67,1,1974-02-01
4713,5389,17,1,1968-08-31
4714,5392,16,0,1955-03-28
4715,5393,4,1,1955-12-03
4716,5395,45,1,1962-06-01
4717,5397,72,0,1969-07-30
4718,5398,72,1,1967-03-23
4719,5399,24,0,1972-12-27
4720,5402,30,0,1968-05-29
4721,5404,58,0,1976-09-18
4722,5409,15,1,1948-03-25
4723,5413,33,1,1946-04-10
4724,5420,61,1,1935-07-19
4725,5433,50,1,1975-09-24
4726,5441,18,1,1957-01-25
4727,5445,69,1,1952-09-16
4728,5450,8,1,1940-08-28
4729,5460,63,1,1961-10-01
4730,5461,9,0,1968-09-20
4731,5462,9,1,1963-09-08
4732,5468,68,0,1944-05-27
4733,5469,63,0,1979-03-02
4734,5472,53,1,1956-05-10
4735,5473,70,0,1968-08-09
4736,5478,33,1,1945-10-27
4737,5487,56,0,1947-09-17
4738,5517,57,1,1964-03-13
4739,5521,9,0,1973-05-15
4740,5526,27,1,1947-03-19
4741,5527,27,0,1941-11-28
4742,5530,12,1,1953-03-29
4743,5531,4,1,1979-05-15
4744,5539,74,1,1935-06-05
4745,5563,1,1,1976-01-01
4746,5565,3,0,1966-12-22
4747,5574,9,0,1970-09-12
4748,5579,77,1,1951-02-16
4749,5580,77,0,1952-03-01
4750,5606,4,1,1980-08-06
4751,5617,56,0,1958-08-01
4752,5618,63,0,1953-03-22
4753,5642,70,0,1957-11-04
4754,5684,8,0,1955-03-02
4755,5699,73,1,1950-10-08
4756,5701,2,0,1959-11-22
4757,5704,66,0,1975-10-09
4758,5722,64,0,1959-10-07
4759,5727,54,1,1953-02-24
4760,5736,1,1,1953-05-16
4761,5753,39,1,1948-05-23
4762,5760,66,1,1948-05-08
4763,5761,66,0,1941-05-11
4764,5774,46,0,1960-01-15
4765,5775,46,1,1955-03-10
4766,5788,72,1,1962-05-04
4767,5801,26,0,1979-12-10
4768,5826,15,1,1968-09-09
4769,5827,15,0,1975-01-28
4770,5858,52,1,1952-07-17
4771,5859,52,0,1945-01-29
4772,5860,47,1,1964-04-22
4773,5866,67,0,1978-04-03
4774,5873,5,0,1979-04-06
4775,5911,14,1,1935-10-03
4776,5928,42,0,1970-09-10
4777,5965,50,1,1951-04-10
4778,5977,43,1,1979-05-31
4779,5978,33,0,1944-01-27
4780,6001,60,1,1937-05-01
4781,6015,54,1,1973-11-21
4782,6033,1,1,1966-05-27
4783,6034,20,1,1939-08-15
4784,6039,1,0,1958-07-03
4785,6040,1,1,1963-04-10
4786,6042,53,1,1963-10-12
4787,6052,40,1,1949-04-06
4788,6067,70,0,1950-03-13
4789,6077,54,0,1980-04-30
4790,6112,43,0,1958-12-28
4791,6114,66,0,1940-02-15
4792,6115,13,0,1953-12-25
4793,6122,6,0,1968-02-16
4794,6144,54,0,1956-12-19
4795,6175,72,1,1964-05-17
4796,6178,1,0,1940-10-15
4797,6183,1,1,1963-11-16
4798,6185,58,0,1948-03-05
4799,6186,58,1,1952-05-27
4800,6191,74,1,1952-12-24
4801,6196,68,1,1943-03-09
4802,6235,5,1,1940-04-04
4803,6255,54,0,1946-01-01
4804,6256,54,1,1941-05-21
4805,6257,75,0,1942-08-20
4806,6272,1,1,1942-10-10
4807,6275,13,1,1956-12-30
4808,6299,1,1,1936-08-09
4809,6301,55,0,1949-03-08
4810,6317,77,0,1957-01-27
4811,6318,77,1,1950-03-05
4812,6342,8,1,1954-06-04
4813,6349,72,1,1972-12-03
4814,6359,64,1,1976-07-06
4815,6363,4,0,1973-10-20
4816,6366,49,1,1966-02-21
4817,6367,44,1,1970-04-28
4818,6383,15,1,1970-01-07
4819,6391,34,1,1952-01-30
4820,6408,47,1,1956-06-29
4821,6417,40,1,1950-01-07
4822,6422,28,1,1960-09-23
4823,6452,64,1,1942-07-17
4824,6468,70,1,1944-02-23
4825,6469,4,1,1953-03-16
4826,6473,76,0,1940-09-30
4827,6474,76,1,1934-11-30
4828,6478,3,1,1951-05-20
4829,6481,1,0,1958-12-24
4830,6485,48,0,1962-05-21
4831,6499,44,1,1963-02-01
4832,6501,1,1,1970-11-04
4833,6511,47,1,1953-08-07
4834,6544,66,1,1974-08-04
4835,6545,66,0,1978-09-09
4836,6546,1,0,1963-08-22
4837,6551,24,0,1948-08-12
4838,6552,71,1,1955-02-21
4839,6567,5,0,1978-11-21
4840,6571,72,0,1971-03-24
4841,6604,72,1,1948-07-26
4842,6610,57,1,1954-06-03
4843,6616,1,1,1953-06-18
4844,6619,43,0,1943-12-18
4845,6644,1,0,1959-09-06
4846,6691,43,1,1942-10-15
4847,6698,43,0,1952-07-13
4848,6729,15,1,1957-12-27
4849,6731,13,1,1943-11-26
4850,6749,9,0,1943-09-29
4851,6750,9,1,1946-06-04
4852,6753,15,1,1962-05-23
4853,6764,19,1,1944-04-12
4854,6789,57,1,1979-03-26
4855,6798,61,0,1948-08-03
4856,6803,5,0,1980-12-07
4857,6804,5,1,1981-06-07
4858,6827,59,1,1969-04-28
4859,6829,10,0,1963-12-24
4860,6844,53,0,1971-09-05
4861,6886,66,0,1942-03-13
4862,6892,1,0,1951-03-22
4863,6893,1,1,1944-01-14
4864,6895,42,1,1971-06-24
4865,6906,64,1,1949-09-25
4866,6922,14,0,1939-04-27
4867,6924,17,1,1967-08-23
4868,6936,52,0,1959-02-27
4869,6944,43,1,1970-03-13
4870,6946,74,0,1970-01-29
4871,6967,44,1,1953-12-17
4872,6978,38,1,1965-04-05
4873,6987,1,1,1968-01-29
4874,7010,70,1,1967-06-30
4875,7011,70,0,1961-04-14
4876,7043,77,1,1940-06-30
4877,7065,5,0,1971-07-07
4878,7100,30,0,1961-09-23
4879,7102,75,0,1967-07-20
4880,7112,76,1,1961-06-24
4881,7127,3,1,1957-09-29
4882,7150,45,0,1963-09-16
4883,7166,15,1,1964-05-13
4884,7186,27,0,1944-06-01
4885,7195,50,1,1962-09-11
4886,7234,28,1,1965-08-04
4887,7241,57,0,1957-09-06
4888,7286,47,0,1970-02-10
4889,7291,77,0,1940-12-02
4890,7299,1,1,1938-09-16
4891,7311,56,1,1949-05-18
4892,7324,1,0,1963-03-18
4893,7325,24,1,1975-01-24
4894,7327,49,1,1959-05-22
4895,7339,19,0,1974-02-28
4896,7348,6,0,1977-10-26
4897,7366,29,0,1973-04-12
4898,7390,1,1,1937-11-04
4899,7411,54,0,1963-01-25
4900,7412,54,1,1955-10-17
4901,7422,74,1,1958-11-26
4902,7423,74,0,1964-09-08
4903,7434,34,0,1942-04-04
4904,7435,67,0,1957-04-16
4905,7521,74,0,1960-02-09
4906,7567,5,1,1937-03-15
4907,7576,38,1,1962-07-10
4908,7586,56,0,1973-01-28
4909,7594,64,0,1949-04-07
4910,7614,64,1,1977-03-05
4911,7632,1,1,1948-01-11
4912,7672,26,1,1953-04-05
4913,7678,3,1,1962-04-07
4914,7683,12,1,1946-04-01
4915,7723,48,0,1966-06-14
4916,7724,48,1,1968-02-23
4917,7727,31,0,1958-06-13
4918,7753,70,0,1978-09-23
4919,7765,1,0,1958-02-24
4920,7772,1,0,1976-12-30
4921,7787,34,1,1951-07-10
4922,7796,50,0,1975-09-27
4923,7797,50,1,1970-07-30
4924,7800,16,0,1957-08-30
4925,7814,61,0,1976-01-06
4926,7815,4,0,1946-01-19
4927,7843,6,1,1966-05-11
4928,7855,7,0,1964-01-30
4929,7862,74,1,1965-10-17
4930,7863,72,1,1959-03-12
4931,7864,34,1,1935-12-14
4932,7914,38,0,1966-10-24
4933,7959,1,0,1978-06-29
4934,7970,74,1,1967-11-20
4935,7980,16,1,1976-08-08
4936,8013,43,1,1942-06-22
4937,8030,1,1,1967-07-19
4938,8064,54,0,1966-11-29
4939,8074,61,1,1958-10-07
4940,8076,16,0,1950-07-27
4941,8089,35,1,1965-04-06
4942,8091,5,1,1971-02-10
4943,8096,38,0,1979-11-02
4944,8105,72,1,1963-03-12
4945,8130,62,0,1976-05-08
4946,8200,1,0,1944-05-31
4947,8217,69,1,1978-08-02
4948,8276,43,0,1979-06-08
4949,8287,14,1,1936-09-26
4950,8295,15,0,1951-01-23
4951,8327,48,0,1945-08-31
4952,8333,60,1,1966-02-01
4953,8342,76,1,1979-07-30
4954,8356,3,1,1969-09-04
4955,8359,74,1,1979-12-06
4956,8362,74,0,1975-09-15
4957,8366,41,0,1960-05-21
4958,8392,36,0,1966-05-08
4959,8393,36,1,1966-05-06
4960,8432,38,0,1968-01-06
4961,8433,38,1,1961-09-11
4962,8463,75,1,1947-09-04
4963,8489,75,0,1952-12-27
4964,8502,51,1,1943-04-19
4965,8506,69,0,1979-12-25
4966,8510,55,1,1947-05-24
4967,8548,57,0,1945-05-10
4968,8568,1,0,1971-12-03
4969,8571,54,1,1935-10-26
4970,8598,46,0,1957-12-31
4971,8610,55,0,1948-05-02
4972,8611,55,1,1948-10-26
4973,8615,12,0,1939-04-13
4974,8636,71,0,1941-11-12
4975,8661,1,0,1954-05-11
4976,8666,7,0,1971-08-28
4977,8667,77,0,1967-02-12
4978,8670,5,0,1943-01-07
4979,8677,49,1,1955-08-14
4980,8678,49,0,1962-07-12
4981,8692,71,0,1953-07-07
4982,8726,10,1,1953-08-10
4983,8737,17,0,1948-04-11
4984,8738,17,1,1948-07-10
4985,8764,70,0,1940-07-07
4986,8777,11,0,1953-04-11
4987,9173,1,1,1945-02-04
4988,9174,1,0,1940-10-09
4989,9196,21,0,1939-04-23
4990,9202,68,1,1962-02-09
4991,9217,19,0,1940-01-30
4992,9226,64,0,1939-12-25
4993,9231,29,0,1972-09-24
4994,9236,31,0,1956-05-07
4995,9250,1,1,1963-01-14
4996,9273,39,0,1955-08-26
4997,9274,39,1,1958-04-05
4998,9276,4,1,1946-11-06
4999,9313,9,0,1960-04-17
5000,9316,63,0,1958-10-26
5001,9340,54,1,1967-08-22
5002,9346,43,1,1972-12-10
5003,9362,56,0,1973-07-19
5004,9366,72,1,1975-06-26
5005,9370,59,1,1975-12-20
5006,9403,16,1,1974-03-22
5007,9417,21,1,1949-03-08
5008,9418,1,1,1950-04-10
5009,9419,1,0,1950-11-09
5010,9427,62,0,1970-11-09
5011,9428,62,1,1965-05-09
5012,9433,72,0,1945-03-22
5013,9450,68,0,1943-10-11
5014,9451,68,1,1942-05-05
5015,9456,40,0,1941-12-07
5016,9457,46,1,1978-09-26
5017,9458,46,0,1973-11-21
5018,9505,1,1,1958-08-21
5019,9546,50,0,1955-11-02
5020,9555,13,0,1947-05-15
5021,9569,19,0,1950-07-18
5022,9582,2,0,1942-04-14
5023,9593,74,0,1968-01-28
5024,9606,52,1,1949-02-16
5025,9611,23,1,1958-05-27
5026,9616,74,1,1962-09-19
5027,9641,64,1,1945-01-26
5028,9642,64,0,1937-09-03
5029,9663,19,1,1945-09-24
5030,9664,19,0,1944-11-13
5031,9670,38,1,1948-05-04
5032,9675,60,0,1970-02-19
5033,9680,36,1,1977-08-21
5034,9702,33,0,1951-11-16
5035,9715,35,0,1977-11-30
5036,9717,52,0,1952-11-10
5037,9718,52,1,1959-02-03
5038,9721,34,1,1954-12-05
5039,9755,23,0,1951-06-05
5040,9760,27,1,1969-02-17
5041,9775,70,1,1960-06-23
5042,9776,70,0,1961-03-05
5043,9798,69,0,1950-03-02
5044,9820,59,0,1968-01-21
5045,9833,51,1,1964-09-21
